login,user_url,html_url,repos_url,followers,repo_details,label
millettjon,https://api.github.com/users/millettjon,https://github.com/millettjon,https://api.github.com/users/millettjon/repos,6,"[{'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Emacs Lisp', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Emacs Lisp', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Groovy', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Nix', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Nix', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
ryancase,https://api.github.com/users/ryancase,https://github.com/ryancase,https://api.github.com/users/ryancase/repos,12,"[{'language': 'Lua', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Lua', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
zby,https://api.github.com/users/zby,https://github.com/zby,https://api.github.com/users/zby/repos,53,"[{'language': 'Perl', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'HTML', 'stars': 8, 'forks': 2, 'watchers': 8}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Perl', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Perl', 'stars': 11, 'forks': 6, 'watchers': 11}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 55, 'forks': 3, 'watchers': 55}, {'language': 'JavaScript', 'stars': 10, 'forks': 2, 'watchers': 10}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 8, 'forks': 2, 'watchers': 8}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 4, 'forks': 2, 'watchers': 4}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 6, 'forks': 2, 'watchers': 6}, {'language': 'Perl', 'stars': 29, 'forks': 3, 'watchers': 29}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
penso,https://api.github.com/users/penso,https://github.com/penso,https://api.github.com/users/penso/repos,120,"[{'language': 'Makefile', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'HTML', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Swift', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Lua', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Rust', 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
directeur,https://api.github.com/users/directeur,https://github.com/directeur,https://api.github.com/users/directeur/repos,33,"[{'language': 'Python', 'stars': 4, 'forks': 5, 'watchers': 4}, {'language': 'Python', 'stars': 50, 'forks': 15, 'watchers': 50}, {'language': 'Python', 'stars': 169, 'forks': 75, 'watchers': 169}, {'language': None, 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': None, 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Python', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Python', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': None, 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Python', 'stars': 14, 'forks': 0, 'watchers': 14}, {'language': 'Python', 'stars': 8, 'forks': 0, 'watchers': 8}, {'language': None, 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 2, 'forks': 0, 'watchers': 2}]",bad
camilo,https://api.github.com/users/camilo,https://github.com/camilo,https://api.github.com/users/camilo/repos,108,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'C', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 6, 'forks': 1, 'watchers': 6}, {'language': 'Ruby', 'stars': 16, 'forks': 1, 'watchers': 16}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Go', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'C', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Go', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'VimL', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CoffeeScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Puppet', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
BlindSummit,https://api.github.com/users/BlindSummit,https://github.com/BlindSummit,https://api.github.com/users/BlindSummit/repos,4,[],bad
joegnoso,https://api.github.com/users/joegnoso,https://github.com/joegnoso,https://api.github.com/users/joegnoso/repos,3,[],bad
kfchai,https://api.github.com/users/kfchai,https://github.com/kfchai,https://api.github.com/users/kfchai/repos,5,"[{'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CSS', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C#', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Jupyter Notebook', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Jupyter Notebook', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C#', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
dstarh,https://api.github.com/users/dstarh,https://github.com/dstarh,https://api.github.com/users/dstarh/repos,8,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Elixir', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
vilterp,https://api.github.com/users/vilterp,https://github.com/vilterp,https://api.github.com/users/vilterp/repos,173,"[{'language': 'Julia', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Julia', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Julia', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Arduino', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Elm', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Smarty', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Julia', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Elm', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Dart', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Julia', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 199, 'forks': 8, 'watchers': 199}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
JLKenyon,https://api.github.com/users/JLKenyon,https://github.com/JLKenyon,https://api.github.com/users/JLKenyon/repos,20,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Haskell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Haskell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Jupyter Notebook', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Haskell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Haskell', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': None, 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
brianriggs,https://api.github.com/users/brianriggs,https://github.com/brianriggs,https://api.github.com/users/brianriggs/repos,9,[],bad
pmark,https://api.github.com/users/pmark,https://github.com/pmark,https://api.github.com/users/pmark/repos,81,"[{'language': 'Objective-C', 'stars': 3, 'forks': 4, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Arduino', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Arduino', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 7, 'forks': 3, 'watchers': 7}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 2, 'watchers': 0}, {'language': 'Objective-C', 'stars': 5, 'forks': 4, 'watchers': 5}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'Objective-C', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 126, 'forks': 26, 'watchers': 126}]",good
nesquena,https://api.github.com/users/nesquena,https://github.com/nesquena,https://api.github.com/users/nesquena/repos,1054,"[{'language': 'Ruby', 'stars': 25, 'forks': 5, 'watchers': 25}, {'language': 'JavaScript', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Java', 'stars': 1, 'forks': 3, 'watchers': 1}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 5, 'forks': 7, 'watchers': 5}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 428, 'forks': 68, 'watchers': 428}, {'language': 'Ruby', 'stars': 15, 'forks': 1, 'watchers': 15}, {'language': 'Ruby', 'stars': 359, 'forks': 23, 'watchers': 359}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 18, 'forks': 3, 'watchers': 18}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 313, 'forks': 17, 'watchers': 313}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1138, 'forks': 48, 'watchers': 1138}, {'language': 'HTML', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'JavaScript', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'JavaScript', 'stars': 8, 'forks': 0, 'watchers': 8}, {'language': None, 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 14, 'forks': 1, 'watchers': 14}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'JavaScript', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'JavaScript', 'stars': 3, 'forks': 0, 'watchers': 3}]",good
madx,https://api.github.com/users/madx,https://github.com/madx,https://api.github.com/users/madx/repos,77,"[{'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Astro', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Shell', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Vala', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Lua', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 17, 'forks': 2, 'watchers': 17}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}]",bad
testapi11,https://api.github.com/users/testapi11,https://github.com/testapi11,https://api.github.com/users/testapi11/repos,3,"[{'language': None, 'stars': 3, 'forks': 0, 'watchers': 3}]",bad
egogo,https://api.github.com/users/egogo,https://github.com/egogo,https://api.github.com/users/egogo/repos,12,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CoffeeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 2, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CoffeeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
